V1,V2
gene1662,101709541
gene1663,101710477
gene1664,101707625
gene1665,101707986
gene1666,101710848
gene1667,110350590
gene1668,101711211
gene1669,110350593
gene1670,110350886
gene1671,110350594
gene1672,106010116
gene1673,101711942
gene1674,110350597
gene1675,101712296
gene1676,110350800
gene1677,110350803
gene1678,101713155
gene1679,101709415
gene1680,110350806
gene1681,101715625
gene1682,101715962
gene1683,101709771
gene1684,101716299
gene1685,101710114
gene1686,101716658
gene1687,101716877
gene1688,101717226
gene1689,101714014
gene1690,101717905
gene1691,101710478
gene1692,101718243
gene1693,101718592
gene1694,101710849
gene1695,101711212
gene1696,101719173
gene1697,101720697
gene1698,106009586
gene1699,110350819
gene1700,101711943
gene1701,101712297
gene1702,101721285
gene1703,101712644
gene1704,101713007
gene1705,101721639
gene1706,101713377
gene1707,101721986
gene1708,101713734
gene1709,101715020
gene1710,101716077
gene1711,110344183
gene1712,101716418
gene1713,101714215
gene1714,101717007
gene1715,101717574
gene1716,101717906
gene1717,101718244
gene1718,101718593
gene1719,110344256
gene1720,110350925
gene1721,101719176
gene1722,101720587
gene1723,101721395
gene1724,101722237
gene1725,101722590
gene1726,106010146
gene1727,101722925
gene1728,110350967
gene1729,101724116
gene1730,106010123
gene1731,101723749
gene1732,101725947
gene1733,101726302
gene1734,101726674
gene1735,101696542
gene1736,101696910
gene1737,101697286
gene1738,101698139
gene1739,101715277
gene1740,101715634
gene1741,101699144
gene1742,110344261
gene1743,101699739
gene1744,101700095
gene1745,101701540
gene1746,101701167
gene1747,101716305
gene1748,106010124
gene1749,101702684
gene1750,110351018
gene1751,101704599
gene1752,101704252
gene1753,110351017
gene1754,101703513
gene1755,101705204
gene1756,101705811
gene1757,110344264
gene1758,101706894
gene1759,101717012
gene1760,110351071
gene1761,101707260
gene1762,101707627
gene1763,101709656
gene1764,101709997
gene1765,106010237
gene1766,110351072
gene1767,101711343
gene1768,110351075
gene1769,101712645
gene1770,101713514
gene1771,101717351
gene1772,101713863
gene1773,101714209
gene1774,101714551
gene1775,101717696
gene1776,101714909
gene1777,106010241
gene1778,101715272
gene1779,101715630
gene1780,101715967
gene1781,110344333
gene1782,110344335
gene1783,101718038
gene1784,101717009
gene1785,101717790
gene1786,101718374
gene1787,101718147
gene1788,101718730
gene1789,101718486
gene1790,101719064
gene1791,101718832
gene1792,101719638
gene1793,110351100
gene1794,101719996
gene1795,106010244
gene1796,101720336
gene1797,101719770
gene1798,101720698
gene1799,101721035
gene1800,101720120
gene1801,101721396
gene1802,101720470
gene1803,110344275
gene1804,101721749
gene1805,101721165
gene1806,110351104
gene1807,101721528
gene1808,101722116
gene1809,101722240
gene1810,110343887
gene1811,110344277
gene1812,101723039
gene1813,110351122
gene1814,110351123
gene1815,101723281
gene1816,101725837
gene1817,101726195
gene1818,110351128
gene1819,101726560
gene1820,101696423
gene1821,101697657
gene1822,101697288
gene1823,101700327
gene1824,101699497
gene1825,101723642
gene1826,101701410
gene1827,101701758
gene1828,101702113
gene1829,101703872
gene1830,101704490
gene1831,101705438
gene1832,101706158
gene1833,101705813
gene1834,110351159
gene1835,101706897
gene1836,101709058
gene1837,106010394
gene1838,110344195
gene1839,101724357
gene1840,101724704
gene1841,106010396
gene1842,101710850
gene1843,101725078
gene1844,101713627
gene1845,101714668
gene1846,101711829
gene1847,101711451
gene1848,101715021
gene1849,110344279
gene1850,101715835
gene1851,101716178
gene1852,101725453
gene1853,101716525
gene1854,101716878
gene1855,110344284
gene1856,101717227
gene1857,101725839
gene1858,101726198
gene1859,110343920
gene1860,101717575
gene1861,101717791
gene1862,101718148
gene1863,101718371
gene1864,110343925
gene1865,101718727
gene1866,101726564
gene1867,110344198
gene1868,101696426
gene1869,101719062
gene1870,101696786
gene1871,101720825
gene1872,110344289
gene1873,110343935
gene1874,106010176
gene1875,101697162
gene1876,106010179
gene1877,101721163
gene1878,101698665
gene1879,101699029
gene1880,101699383
gene1881,101721990
gene1882,101699743
gene1883,101700099
gene1884,110344290
gene1885,101722350
gene1886,110343951
gene1887,101722926
gene1888,101723506
gene1889,106010417
gene1890,110343988
gene1891,101697022
gene1892,101697659
gene1893,101698025
gene1894,101698282
gene1895,110344292
gene1896,101698531
gene1897,101700814
gene1898,110344293
gene1899,101699253
gene1900,101699610
gene1901,101700951
gene1902,101700589
gene1903,110344011
gene1904,101701882
gene1905,101701541
gene1906,101702940
gene1907,101701171
gene1908,110344019
gene1909,101702235
gene1910,110344017
gene1911,101703639
gene1912,101703290
gene1913,110344027
gene1914,101704849
gene1915,101705205
gene1916,101701544
gene1917,101706294
gene1918,101701884
gene1919,101708122
gene1920,101708467
gene1921,101708814
gene1922,101709192
gene1923,101709544
gene1924,110344296
gene1925,101702237
gene1926,110344298
gene1927,101709894
gene1928,101712191
gene1929,101713011
gene1930,101713381
gene1931,110344056
gene1932,101702579
gene1933,106010313
gene1934,101714212
gene1935,101714554
gene1936,101714911
gene1937,101702943
gene1938,101715274
gene1939,101703642
gene1940,101715632
gene1941,101716881
gene1942,101716528
gene1943,106010444
gene1944,106010125
gene1945,101715969
gene1946,110344221
gene1947,101704384
gene1948,101718942
gene1949,110344231
gene1950,101719641
gene1951,101719285
gene1952,101704730
gene1953,101720338
gene1954,110344067
gene1955,110344070
gene1956,101719998
gene1957,101720700
gene1958,110344082
gene1959,110344080
gene1960,106010129
gene1961,110344076
gene1962,110344073
gene1963,110344310
gene1964,101721037
gene1965,101721991
gene1966,101721641
gene1967,106010449
gene1968,101722815
gene1969,101723392
gene1970,101723751
gene1971,101705072
gene1972,101724118
gene1973,106010130
gene1974,101725578
gene1975,101726563
gene1976,106010131
gene1977,106010132
gene1978,101726197
gene1979,106010133
gene1980,106010207
gene1981,101697023
gene1982,101696664
gene1983,101705440
gene1984,101705815
gene1985,101697764
gene1986,101697396
gene1987,101698140
gene1988,101706161
gene1989,101698532
gene1990,101698896
gene1991,110344124
gene1992,101699254
gene1993,110344312
gene1994,110344313
gene1995,110344129
gene1996,101700456
gene1997,101706526
gene1998,101701883
gene1999,106010134
gene2000,106010135
gene2001,106010136
gene2002,101701543
gene2003,101701169
gene2004,101700813
gene2005,106010138
gene2006,101706901
gene2007,101707263
gene2008,101702578
gene2009,101702942
gene2010,101707630
gene2011,101707992
gene2012,101703292
gene2013,101708347
gene2014,110343870
gene2015,101703641
gene2016,110344319
gene2017,101704383
gene2018,101708698
gene2019,101704956
gene2020,101705699
gene2021,106010139
gene2022,110344144
gene2023,101709063
gene2024,110344326
gene2025,101709418
gene2026,101709775
gene2027,101706061
gene2028,101707629
gene2029,101707990
gene2030,101708696
gene2031,101710481
gene2032,110344177
gene2033,106010295
gene2034,101711453
gene2035,110344329
gene2036,101712084
gene2037,101712419
gene2038,101712778
gene2039,101710119
gene2040,101704390
gene2041,101704734
gene2042,106010606
gene2043,101711577
gene2044,106010605
gene2045,106010512
gene2046,101711946
gene2047,101705445
gene2048,101712300
gene2049,101712649
gene2050,101705820
gene2051,101706167
gene2052,101713161
gene2053,110345480
gene2054,101706531
gene2055,101706907
gene2056,101707270
gene2057,101713520
gene2058,101714316
gene2059,106010485
gene2060,101707635
gene2061,101715133
gene2062,101715839
gene2063,101715489
gene2064,101717118
gene2065,101716764
gene2066,101716421
gene2067,110345425
gene2068,101717460
gene2069,106010519
gene2070,101707998
gene2071,101717792
gene2072,101708350
gene2073,101718834
gene2074,106010488
gene2075,101708701
gene2076,101719872
gene2077,101719527
gene2078,101719178
gene2079,101720828
gene2080,101721642
gene2081,101721993
gene2082,101722352
gene2083,101709066
gene2084,110345482
gene2085,101722929
gene2086,101723282
gene2087,101709778
gene2088,101723510
gene2089,106010490
gene2090,101710122
gene2091,101710485
gene2092,101710857
gene2093,110345487
gene2094,101724705
gene2095,110345490
gene2096,110344401
gene2097,106010530
gene2098,110344406
gene2099,101711219
gene2100,101725079
gene2101,101725711
gene2102,106010673
gene2103,101726069
gene2104,101711950
gene2105,101712303
gene2106,101726442
gene2107,101696544
gene2108,106010538
gene2109,106010684
gene2110,106010682
gene2111,101697533
gene2112,101698142
gene2113,101698782
gene2114,101699147
gene2115,101699501
gene2116,101699865
gene2117,106010493
gene2118,101701044
gene2119,101700690
gene2120,110344441
gene2121,101712655
gene2122,101701658
gene2123,101702009
gene2124,106010695
gene2125,101702581
gene2126,101703644
gene2127,101704018
gene2128,101713016
gene2129,101704386
gene2130,110345492
gene2131,101705206
gene2132,101705578
gene2133,101713384
gene2134,101705952
gene2135,101713741
gene2136,101706296
gene2137,101707141
gene2138,101714087
gene2139,110344461
gene2140,110344458
gene2141,101707993
gene2142,101708699
gene2143,110344480
gene2144,106010713
gene2145,101709065
gene2146,110344481
gene2147,101710255
gene2148,110344483
gene2149,101710853
gene2150,110344488
gene2151,101711832
gene2152,101712651
gene2153,101714423
gene2154,101714777
gene2155,101713013
gene2156,101713382
gene2157,101713737
gene2158,101714558
gene2159,101715135
gene2160,101715491
gene2161,101717698
gene2162,101720000
gene2163,101718249
gene2164,101720589
gene2165,101722241
gene2166,101721402
gene2167,101722596
gene2168,101724120
gene2169,101696667
gene2170,101726307
gene2171,101724474
gene2172,101698401
gene2173,101698027
gene2174,101700214
gene2175,101702798
gene2176,106010494
gene2177,101703646
gene2178,101705442
gene2179,106010740
gene2180,101706410
gene2181,101705817
gene2182,101707756
gene2183,101715494
gene2184,101708817
gene2185,101709196
gene2186,101709548
gene2187,101710120
gene2188,101712781
gene2189,101712421
gene2190,101713269
gene2191,101713870
gene2192,101714216
gene2193,101714560
gene2194,101715842
gene2195,101715279
gene2196,101714918
gene2197,101716531
gene2198,101716183
gene2199,110344651
gene2200,101717119
gene2201,101717461
gene2202,110344661
gene2203,101717793
gene2204,110345495
gene2205,101718597
gene2206,101719287
gene2207,110344672
gene2208,101720342
gene2209,101720705
gene2210,101716534
gene2211,101721042
gene2212,110345497
gene2213,110345498
gene2214,101721403
gene2215,101717234
gene2216,101721753
gene2217,101717581
gene2218,101721995
gene2219,110344694
gene2220,101723394
gene2221,101717915
gene2222,101723040
gene2223,110344701
gene2224,106010769
gene2225,101723645
gene2226,101724234
gene2227,110344702
gene2228,101724475
gene2229,101724941
gene2230,101703638
gene2231,110344704
gene2232,101725579
gene2233,101726308
gene2234,101726677
gene2235,101697164
gene2236,110344707
gene2237,101696789
gene2238,106010787
gene2239,101697768
gene2240,110345501
gene2241,101698144
gene2242,101698402
gene2243,110344716
gene2244,110344717
gene2245,101699030
gene2246,101699385
gene2247,110344719
gene2248,101700102
gene2249,110344721
gene2250,110344720
gene2251,106010790
gene2252,101699745
gene2253,101718253
gene2254,101700692
gene2255,101701047
gene2256,101701414
gene2257,110345506
gene2258,101718600
gene2259,101718946
gene2260,101701761
gene2261,101702584
gene2262,101719289
gene2263,101702946
gene2264,101703296
gene2265,110344728
gene2266,110344726
gene2267,101703647
gene2268,110344738
gene2269,110344736
gene2270,101704389
gene2271,101704020
gene2272,101705208
gene2273,101705819
gene2274,101706165
gene2275,101720003
gene2276,101706412
gene2277,101707633
gene2278,106010797
gene2279,101707266
gene2280,101707996
gene2281,110345510
gene2282,101720345
gene2283,101708819
gene2284,101709199
gene2285,110344756
gene2286,101720706
gene2287,101710621
gene2288,110344766
gene2289,101711578
gene2290,110344773
gene2291,110345452
gene2292,110344786
gene2293,110344787
gene2294,101721404
gene2295,101721756
gene2296,101712302
gene2297,101711947
gene2298,101712895
gene2299,101713979
gene2300,110344792
gene2301,101715281
gene2302,110345511
gene2303,101722123
gene2304,101722475
gene2305,110344795
gene2306,110345516
gene2307,101715492
gene2308,110345518
gene2309,110345520
gene2310,101715744
gene2311,101716081
gene2312,101722820
gene2313,101716423
gene2314,101723165
gene2315,101723515
gene2316,101724236
gene2317,101724589
gene2318,101717355
gene2319,101716765
gene2320,101717912
gene2321,101724944
gene2322,101718251
gene2323,101718598
gene2324,106010495
gene2325,101725325
gene2326,101719179
gene2327,101719774
gene2328,101720123
gene2329,101721168
gene2330,101726071
gene2331,101726444
gene2332,110344818
gene2333,101696309
gene2334,101722473
gene2335,101721754
gene2336,101722122
gene2337,110344823
gene2338,101696671
gene2339,101697029
gene2340,110344824
gene2341,101697403
gene2342,101723041
gene2343,101724360
gene2344,101724707
gene2345,101725582
gene2346,110345531
gene2347,101697770
gene2348,101726311
gene2349,101697293
gene2350,101696916
gene2351,101725952
gene2352,110344841
gene2353,110344844
gene2354,101697665
gene2355,101700103
gene2356,101698145
gene2357,101700459
gene2358,110345533
gene2359,110344875
gene2360,110345535
gene2361,101701309
gene2362,101701660
gene2363,110345538
gene2364,101702012
gene2365,110344884
gene2366,101702802
gene2367,110344887
gene2368,110344891
gene2369,110344899
gene2370,101699258
gene2371,101699615
gene2372,101703648
gene2373,101704021
gene2374,101704257
gene2375,110344918
gene2376,101704604
gene2377,110344921
gene2378,101704961
gene2379,101705581
gene2380,101705954
gene2381,110344930
gene2382,101706675
gene2383,101706298
gene2384,101707880
gene2385,101707267
gene2386,101708581
gene2387,110344938
gene2388,101708246
gene2389,101710258
gene2390,101709901
gene2391,106010496
gene2392,101710623
gene2393,101711349
gene2394,101710983
gene2395,101699972
gene2396,101711948
gene2397,101700332
gene2398,110344976
gene2399,101700693
gene2400,101712531
gene2401,106010497
gene2402,110344995
gene2403,101701416
gene2404,101712896
gene2405,110345000
gene2406,101713739
gene2407,101702459
gene2408,110345545
gene2409,110345001
gene2410,101714422
gene2411,101717232
gene2412,101715025
gene2413,101716883
gene2414,101716533
gene2415,101720343
gene2416,106010868
gene2417,110345020
gene2418,101721169
gene2419,101721532
gene2420,101722354
gene2421,101723164
gene2422,101724007
gene2423,110345547
gene2424,101724828
gene2425,110345030
gene2426,110345031
